GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,EncAsRepPart,7,41,1,1,2,11,2,4,1,4
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,AsRep,28,39,1,1,7,10,7,3,6,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,AsReq,4,35,1,1,1,9,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,KrbPriv,95,165,2,2,14,32,3,6,1,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.ticket,TicketStatesEnum,22,109,5,1,6,12,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.ticket,TicketContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.ticket,TicketGrammar,0,167,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator,AuthenticatorGrammar,0,352,0,0,0,33,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator,AuthenticatorStatesEnum,22,189,5,1,6,20,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator,AuthenticatorContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart,EncKdcRepPartContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart,EncKdcRepPartGrammar,0,419,0,0,0,40,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart,EncKdcRepPartStatesEnum,22,239,5,1,6,25,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.principalName.actions,PrincipalNameInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.principalName.actions,StoreNameString,6,108,3,7,2,26,3,5,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.principalName.actions,StoreNameType,10,23,1,1,1,9,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred,KrbCredGrammar,0,190,0,0,0,18,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred,KrbCredContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred,KrbCredStatesEnum,22,119,5,1,6,13,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTsEnc,PaEncTsEncStatesEnum,22,79,5,1,6,9,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTsEnc,PaEncTsEncContainer,0,21,0,0,0,8,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTsEnc,PaEncTsEncGrammar,0,109,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreStartTime,5,4,0,0,2,2,1,1,1,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreKey,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreKeyExpiration,5,4,0,0,2,2,1,1,1,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreFlags,0,16,0,0,0,6,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreCAddr,8,4,0,0,3,2,1,1,1,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreSRealm,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreRenewTill,5,4,0,0,2,2,1,1,1,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreSName,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreLastReq,13,64,1,3,3,18,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreEndTime,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreNonce,0,11,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,StoreAuthTime,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.EncKdcRepPart.actions,EncKdcRepPartInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreErrorCode,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreCRealm,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreEText,24,36,2,2,3,13,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,CheckMsgType,0,5,0,0,0,2,0,1,0,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,KrbErrorInit,17,27,2,2,3,10,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StorePvno,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreCTime,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreSusec,0,11,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreCusec,0,11,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreCName,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreRealm,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreSTime,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreEData,0,13,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbError.actions,StoreSName,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart,EncKrbCredPartStatesEnum,22,149,5,1,6,16,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart,EncKrbCredPartContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart,EncKrbCredPartGrammar,0,400,0,0,0,37,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.changepwd.messages,ChangePasswordError,126,0,0,0,33,0,8,0,8,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.changepwd.messages,AbstractPasswordMessage,9,0,0,0,4,0,2,0,2,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.changepwd.messages,ChangePasswordRequest,123,0,0,0,30,0,7,0,7,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.changepwd.messages,ChangePasswordReply,123,0,0,0,31,0,7,0,7,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTsEnc.actions,StorePaTimestamp,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTsEnc.actions,PaEncTsEncInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTsEnc.actions,StorePaUsec,0,14,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.changepwd.exceptions,ChangePasswdErrorType,144,0,4,0,20,0,8,0,6,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.changepwd.exceptions,ChangePasswordException,38,0,0,0,10,0,5,0,5,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asRep,AsRepGrammar,0,42,0,0,0,9,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asRep,AsRepStatesEnum,22,39,5,1,6,5,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asRep,AsRepContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo,ETypeInfoContainer,4,22,0,0,2,8,1,3,1,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo,ETypeInfoGrammar,0,60,0,0,0,10,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo,ETypeInfoStatesEnum,22,39,5,1,6,5,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asReq,AsReqContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asReq,AsReqStatesEnum,22,39,5,1,6,5,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asReq,AsReqGrammar,0,42,0,0,0,9,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.principalName,PrincipalNameContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.principalName,PrincipalNameStatesEnum,22,89,5,1,6,10,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.principalName,PrincipalNameGrammar,0,126,0,0,0,17,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.changePwdData,ChangePasswdDataGrammar,0,135,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.changePwdData,ChangePasswdDataContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.changePwdData,ChangePasswdDataStatesEnum,22,89,5,1,6,10,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptionKey,EncryptionKeyStatesEnum,22,79,5,1,6,9,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptionKey,EncryptionKeyGrammar,0,109,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptionKey,EncryptionKeyContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreRTime,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreCName,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,AddTicket,21,59,2,2,5,19,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreRealm,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreNonce,0,11,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,ETypeSequence,3,11,1,1,1,5,1,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreEncAuthorizationData,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreFrom,33,40,2,2,6,14,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,AddEType,42,39,2,2,7,15,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreTill,33,40,2,2,6,14,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,KdcReqBodyInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreAddresses,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreKdcOptions,18,34,2,2,3,11,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody.actions,StoreSName,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.paEncTimestamp,PaEncTimestampContainer,0,12,0,0,0,4,0,2,0,2
